time,ballDis,ballDir,goalDis,goalDir,goalSide,teammateOneDis,teammateOneDir,teammateTwoDis,teammateTwoDir,teammateThreeDis,teammateThreeDir,teammateFourDis,teammateFourDir,opponentOneDis,opponentOneDir,opponentTwoDis,opponentTwoDir,opponentThreeDis,opponentThreeDir,opponentFourDis,opponentFourDir,opponentFiveDis,opponentFiveDir,ActionType,ActionPower,ActionAngle
5417,1.1,1,21.5,3,1,999,999,999,999,999,999,999,999,0.7,133,1.2,-172,1.3,159,1.8,-178,2,159,turn,,1
5420,1.1,1,21.5,2,1,999,999,999,999,999,999,999,999,0.6,123,1,-173,1.2,156,1.6,179,2,156,turn,,1
236,1.1,-15,18.5,7,1,0.6,-31,999,999,999,999,999,999,0.6,-123,0.9,-73,1.2,-33,1.3,-151,1.8,-111,turn,,-15
1100,1.1,0,16.9,-24,0,999,999,999,999,999,999,999,999,1.1,169,1.6,-171,2,168,2.2,-175,2.5,157,dash,11,
4476,1.1,-9,14.9,-4,1,1,-30,999,999,999,999,999,999,0.6,-122,0.7,-68,1.1,-95,1.3,-53,1.5,-11,turn,,-9
2234,1.1,-1,0.4,1,1,999,999,999,999,999,999,999,999,0.6,-149,0.7,153,1.1,-173,1.2,-143,1.3,158,turn,,-1
2106,1.2,80,999,999,0,0.6,24,999,999,999,999,999,999,0.7,173,0.8,127,1.2,101,1.6,118,2.2,132,turn,,80
4324,1.2,0,53.5,3,1,999,999,999,999,999,999,999,999,1.1,-177,1.6,-158,2,-178,10,44,999,999,dash,12,
688,1.2,1,53.5,-9,1,999,999,999,999,999,999,999,999,0.6,47,1.1,-176,1.2,152,10,4,999,999,turn,,1
5055,1.2,-161,27.7,9,0,1,-37,1.1,14,1.5,-12,999,999,0.6,-164,0.8,-72,1.2,-179,999,999,999,999,turn,,-161
2025,1.2,-105,25.8,5,1,999,999,999,999,999,999,999,999,0.6,-81,0.8,136,1.3,-49,2,-53,6.7,9,turn,,-105
520,1.2,-32,24,32,0,1,-17,1.6,-8,999,999,999,999,0.6,-50,0.9,-128,1.1,-86,1.3,-110,1.5,-65,turn,,-32
1099,1.2,0,17.1,-23,0,999,999,999,999,999,999,999,999,1.2,169,1.6,-172,2,170,2.2,157,999,999,dash,12,
1096,1.2,1,17.1,-23,0,999,999,999,999,999,999,999,999,1.2,170,1.6,-172,2,173,2.5,159,999,999,turn,,1
5748,1.2,172,12.6,-2,1,0.6,27,999,999,999,999,999,999,0.6,-97,0.7,-156,0.9,76,1.2,-36,1.3,-9,turn,,172
5180,1.2,0,11,38,0,0.6,-38,1.1,-17,1.6,31,999,999,999,999,999,999,999,999,999,999,999,999,dash,12,
2234,1.2,-1,0.6,2,1,999,999,999,999,999,999,999,999,0.6,93,0.7,150,1.1,-174,1.2,-143,1.6,-128,turn,,-1
2234,1.2,0,0.5,3,1,999,999,999,999,999,999,999,999,0.6,150,0.7,-91,1.1,-174,1.2,-142,1.3,158,dash,12,
2234,1.2,0,0.5,2,1,999,999,999,999,999,999,999,999,0.6,151,0.7,-91,1.1,-174,1.2,-144,1.3,158,dash,12,
2104,1.3,0,999,999,0,0.6,27,999,999,999,999,999,999,0.6,171,0.7,83,0.8,127,1.3,105,1.8,119,dash,13,
2103,1.3,1,999,999,0,0.6,28,999,999,999,999,999,999,0.6,172,0.7,84,0.8,128,1.3,108,1.8,121,turn,,1
1120,1.3,157,89.1,14,1,1.1,38,1.3,7,2,-8,2.2,24,0.6,4,1.6,36,2,8,2.5,37,2.7,14,turn,,157
4078,1.3,2,84.8,-9,1,999,999,999,999,999,999,999,999,0.6,-177,0.7,104,1.1,157,2.7,-2,3.3,4,turn,,2
5050,1.3,-1,77.5,-13,1,999,999,999,999,999,999,999,999,0.6,-2,0.7,47,0.8,91,1.1,172,1.2,-15,turn,,-1
5044,1.3,6,77.5,-11,1,999,999,999,999,999,999,999,999,0.6,1,0.7,54,0.8,98,1.1,174,1.2,-10,turn,,6
5046,1.3,152,77.5,-16,1,999,999,999,999,999,999,999,999,0.6,-5,0.7,44,0.8,88,1.1,168,1.2,-15,turn,,152
5052,1.3,162,77.5,-12,1,999,999,999,999,999,999,999,999,0.6,-2,0.8,89,1,124,1.1,175,1.2,-14,turn,,162
685,1.3,0,54.1,-9,1,999,999,999,999,999,999,999,999,0.6,45,0.9,-177,1.2,155,10,-34,11,4,dash,13,
686,1.3,0,54.1,-9,1,0.6,44,999,999,999,999,999,999,0.6,140,1,-175,1.2,154,10,-34,11,4,dash,13,
4323,1.3,0,54.1,3,1,999,999,999,999,999,999,999,999,1.1,-177,1.5,-156,1.6,163,1.8,-177,10,44,dash,13,
682,1.3,2,54.1,-6,1,999,999,999,999,999,999,999,999,0.6,48,0.7,149,1.1,-176,1.3,158,10,-31,turn,,2
976,1.3,-1,52.5,20,0,0.6,-4,999,999,999,999,999,999,0.6,-174,0.7,-120,1,150,1.2,-133,1.5,168,turn,,-1
977,1.3,0,52.5,21,0,0.6,-3,999,999,999,999,999,999,0.6,-174,0.7,-120,0.9,145,1.2,-132,1.3,169,dash,13,
4749,1.3,1,33.4,-25,0,0.8,24,999,999,999,999,999,999,0.6,-176,0.9,142,1,103,1.2,75,1.5,133,turn,,1
4750,1.3,1,33.4,-25,0,0.8,21,999,999,999,999,999,999,0.6,-174,0.8,138,1,103,1.2,75,1.5,133,turn,,1
5043,1.3,-158,27.7,7,0,1.1,8,1.8,-10,999,999,999,999,0.6,-163,0.7,-111,0.8,-67,1.2,-175,999,999,turn,,-158
5049,1.3,-157,27.7,14,0,1.1,16,1.6,-5,999,999,999,999,0.6,-158,0.7,-108,0.8,-64,1.2,-171,999,999,turn,,-157
521,1.3,-27,24,32,0,1,-16,1.6,-8,999,999,999,999,0.6,-50,0.7,-120,1.1,-85,1.3,-110,1.5,-65,turn,,-27
5414,1.3,0,21.8,3,1,999,999,999,999,999,999,999,999,0.6,125,1,-173,1.2,159,1.8,-178,2.2,158,dash,13,
5415,1.3,0,21.5,3,1,999,999,999,999,999,999,999,999,0.7,130,1,-172,1.3,160,1.8,-178,2.2,159,dash,13,
1093,1.3,1,17.3,-21,0,999,999,999,999,999,999,999,999,1.3,174,1.8,-172,2.5,161,3,-174,999,999,turn,,1
1094,1.3,0,17.1,-22,0,999,999,999,999,999,999,999,999,1.2,171,1.6,-172,2.2,174,2.5,160,2.7,-175,dash,13,
5180,1.3,-2,11.2,32,0,0.6,-24,1.2,-15,1.8,26,999,999,999,999,999,999,999,999,999,999,999,999,turn,,-2
5180,1.3,0,11.2,34,0,0.6,-22,1.2,-13,1.8,28,999,999,999,999,999,999,999,999,999,999,999,999,dash,13,
5180,1.3,-1,11.1,34,0,0.6,-25,1.2,-15,1.8,28,999,999,999,999,999,999,999,999,999,999,999,999,turn,,-1
5180,1.3,-1,11.1,35,0,0.6,-31,1.2,-17,1.6,-6,1.8,28,999,999,999,999,999,999,999,999,999,999,turn,,-1
5180,1.3,0,11.1,36,0,0.6,-30,1.2,-16,1.6,-5,1.8,29,999,999,999,999,999,999,999,999,999,999,dash,13,
5180,1.3,-1,11,36,0,0.6,-34,1.1,-17,1.6,-6,1.8,30,999,999,999,999,999,999,999,999,999,999,turn,,-1
5180,1.3,-1,11,36,0,0.6,-34,1.1,-17,1.6,-6,1.8,29,999,999,999,999,999,999,999,999,999,999,turn,,-1
5180,1.3,0,11,38,0,0.6,-32,1.1,-15,1.6,-4,1.8,31,999,999,999,999,999,999,999,999,999,999,dash,13,
2234,1.3,-1,0.7,3,1,999,999,999,999,999,999,999,999,0.6,-161,0.7,146,1.1,-178,1.2,-148,1.3,156,turn,,-1
2234,1.3,-1,0.7,1,1,999,999,999,999,999,999,999,999,0.6,91,0.7,146,1.2,-145,1.3,157,1.6,-130,turn,,-1
2234,1.3,0,0.7,3,1,999,999,999,999,999,999,999,999,0.6,87,0.7,142,1.1,-143,1.2,155,1.6,-132,dash,13,
5180,1.5,-86,999,999,0,999,999,999,999,999,999,999,999,0.6,-100,1.2,-96,1.8,-91,2,-57,999,999,turn,,-86
2100,1.5,2,999,999,0,0.6,26,999,999,999,999,999,999,0.6,85,0.7,173,0.9,134,1.3,114,2,124,turn,,2
5056,1.5,163,77.5,-16,1,999,999,999,999,999,999,999,999,0.6,-5,0.8,86,1,121,1.1,172,1.2,-21,turn,,163
680,1.5,0,54.1,-6,1,0.6,41,999,999,999,999,999,999,0.7,148,1,-175,1.6,161,10,-32,11,6,dash,15,
4321,1.5,0,54.1,3,1,999,999,999,999,999,999,999,999,1.1,-176,1.5,-155,1.8,-177,10,43,11,-12,dash,15,
974,1.5,-1,52.5,20,0,0.6,-3,999,999,999,999,999,999,0.6,-72,0.7,-122,1,154,1.3,-135,1.5,168,dash,15,
972,1.5,0,52.5,20,0,0.6,-2,999,999,999,999,999,999,0.6,-72,0.7,-123,1.1,155,1.3,-136,1.5,-169,dash,15,
3499,1.5,0,37.7,-2,0,999,999,999,999,999,999,999,999,0.6,32,1,171,1.2,141,1.6,-179,2,146,dash,15,
3502,1.5,0,37.7,-3,0,999,999,999,999,999,999,999,999,0.6,37,0.8,167,1.2,133,1.3,-179,1.5,156,dash,15,
3503,1.5,0,37.7,-3,0,999,999,999,999,999,999,999,999,0.6,37,0.8,167,1.2,133,1.3,-179,1.5,156,dash,15,
3500,1.5,1,37.7,-2,0,999,999,999,999,999,999,999,999,0.6,37,1,170,1.2,138,1.5,-179,1.8,127,turn,,1
4743,1.5,0,33.4,-23,0,0.7,25,999,999,999,999,999,999,0.6,91,0.7,-169,1,144,1.1,109,1.2,80,dash,15,
4744,1.5,1,33.4,-23,0,0.7,26,999,999,999,999,999,999,0.6,81,0.7,-171,1,143,1.2,75,1.6,136,turn,,1
4747,1.5,1,33.4,-24,0,0.7,27,999,999,999,999,999,999,0.6,-174,0.9,143,1.1,104,1.2,75,1.5,133,turn,,1
5040,1.5,-42,27.7,-31,0,1.1,-32,999,999,999,999,999,999,0.6,156,0.7,-149,0.8,-105,1.1,-74,1.2,148,turn,,-42
1448,1.5,-1,20.5,-30,1,999,999,999,999,999,999,999,999,0.6,-65,0.7,-123,0.9,-164,1.1,130,999,999,turn,,-1
1450,1.5,0,20.5,-29,1,999,999,999,999,999,999,999,999,0.6,-119,0.8,-163,1.1,127,1.2,-46,999,999,dash,15,
1090,1.5,0,17.5,-21,0,999,999,999,999,999,999,999,999,1.5,174,2,-171,2.5,161,2.7,174,999,999,dash,15,
5180,1.5,-4,11.2,27,0,0.6,-18,1.2,-15,1.8,-10,2,24,999,999,999,999,999,999,999,999,999,999,turn,,-4
5180,1.5,-1,11.2,31,0,0.6,-20,1.2,-14,1.8,-7,2,25,999,999,999,999,999,999,999,999,999,999,turn,,-1
5180,1.5,0,11.2,31,0,0.6,-14,1.2,-10,1.8,-6,2,26,999,999,999,999,999,999,999,999,999,999,dash,15,
5180,1.5,0,11.2,31,0,0.6,-17,1.2,-12,1.8,-6,2,26,999,999,999,999,999,999,999,999,999,999,dash,15,
5180,1.5,0,11.2,32,0,0.6,-19,1.2,-13,1.8,-6,2,26,999,999,999,999,999,999,999,999,999,999,dash,15,
5180,1.5,0,11.2,34,0,0.6,-22,1.2,-13,1.8,28,999,999,999,999,999,999,999,999,999,999,999,999,dash,15,
2234,1.5,0,0.9,3,1,999,999,999,999,999,999,999,999,0.6,1,0.7,148,0.8,-166,1.3,-151,1.5,-176,dash,15,
2234,1.5,0,0.8,4,1,999,999,999,999,999,999,999,999,0.6,-114,0.7,146,0.8,-167,1.3,-150,1.8,-133,dash,15,
2234,1.5,0,0.8,3,1,999,999,999,999,999,999,999,999,0.6,-109,0.7,145,1.2,-176,1.3,-150,1.8,-133,dash,15,
4084,1.6,-14,999,999,0,999,999,999,999,999,999,999,999,0.6,-120,0.7,-68,1.1,-145,2.7,54,4.5,35,turn,,-14
2098,1.6,0,999,999,0,0.7,20,999,999,999,999,999,999,0.6,172,0.9,133,1.3,113,2,122,2.7,136,dash,16,
2097,1.6,1,999,999,0,0.7,21,999,999,999,999,999,999,0.6,172,0.9,133,1.5,116,2,125,2.7,137,turn,,1
4083,1.6,-44,84.8,0,1,999,999,999,999,999,999,999,999,0.6,-167,0.7,-115,1.1,167,2.7,8,3.3,14,turn,,-44
5301,1.6,0,54.6,-6,1,0.7,1,999,999,999,999,999,999,0.7,163,1.5,158,2,173,2.5,166,2.7,-172,dash,16,
673,1.6,0,54.1,-4,1,0.6,33,999,999,999,999,999,999,0.8,166,1.3,-175,2.5,168,10,-35,11,8,dash,16,
674,1.6,0,54.1,-4,1,0.6,33,999,999,999,999,999,999,0.8,161,1.2,-171,2.5,168,10,-35,11,8,dash,16,
679,1.6,0,54.1,-6,1,0.7,35,999,999,999,999,999,999,0.6,148,1.1,-177,1.8,162,10,-31,11,6,dash,16,
677,1.6,2,54.1,-4,1,0.6,44,999,999,999,999,999,999,0.8,158,1.3,-174,2,165,10,-29,11,8,turn,,2
968,1.6,-2,52.5,18,0,0.7,-3,999,999,999,999,999,999,0.6,-76,0.7,-127,1.1,154,1.3,-138,1.6,168,turn,,-2
970,1.6,0,52.5,20,0,0.7,0,999,999,999,999,999,999,0.6,-67,0.7,-120,1,151,1.2,-132,1.3,-168,dash,16,
3496,1.6,0,38.1,-2,0,999,999,999,999,999,999,999,999,0.6,31,0.7,130,1,168,1.2,140,1.5,-179,dash,16,
4741,1.6,0,33.8,-23,0,0.8,19,999,999,999,999,999,999,0.6,-166,1,140,1.1,106,1.2,78,1.5,137,dash,16,
4737,1.6,3,33.8,-17,0,0.8,23,999,999,999,999,999,999,0.6,109,0.7,-158,1.1,148,1.2,117,1.3,90,turn,,3
4738,1.6,3,33.8,-17,0,0.9,22,999,999,999,999,999,999,0.6,-157,1.1,148,1.2,117,1.3,88,1.6,69,turn,,3
2016,1.6,-24,25.8,3,1,999,999,999,999,999,999,999,999,0.6,-84,0.8,133,1.2,-85,1.8,-56,6.7,6,turn,,-24
5411,1.6,0,22,3,1,999,999,999,999,999,999,999,999,0.7,125,1,-177,1.3,160,1.8,-179,2,158,dash,16,
1444,1.6,0,20.5,-30,1,999,999,999,999,999,999,999,999,0.6,-48,0.7,-124,0.8,2,0.9,-165,1.1,-97,dash,16,
1447,1.6,0,20.5,-30,1,999,999,999,999,999,999,999,999,0.6,-117,0.7,0,0.9,-163,1.1,126,1.2,-44,dash,16,
2469,1.6,1,19.5,-34,0,0.9,27,999,999,999,999,999,999,0.6,96,0.7,153,1.1,73,999,999,999,999,turn,,1
2471,1.6,1,19.5,-35,0,0.9,28,999,999,999,999,999,999,0.6,147,1.1,68,999,999,999,999,999,999,turn,,1
2469,1.6,2,19.5,-33,0,0.9,28,999,999,999,999,999,999,0.6,96,0.7,154,1.1,74,999,999,999,999,turn,,1
3197,1.6,-1,19.3,-18,0,0.6,5,999,999,999,999,999,999,0.9,120,1.2,-157,1.3,177,1.6,153,2,143,turn,,-1
3199,1.6,0,19.3,-17,0,0.6,6,999,999,999,999,999,999,0.7,158,0.9,118,1.2,-153,1.5,154,2,160,dash,16,
3202,1.6,0,19.3,-17,0,0.6,10,999,999,999,999,999,999,0.6,152,0.9,114,1.1,-152,1.2,149,2,161,dash,16,
1088,1.6,0,17.6,-21,0,999,999,999,999,999,999,999,999,1.5,174,2,-171,2.5,162,2.7,175,3,-173,dash,16,
5438,1.6,0,2,33,1,999,999,999,999,999,999,999,999,1.2,170,1.8,177,2.2,-172,2.7,174,999,999,dash,16,
2232,1.6,1,1.9,-10,1,999,999,999,999,999,999,999,999,0.6,31,0.7,133,0.9,-6,1.2,-156,1.6,160,turn,,1
2234,1.6,0,1,3,1,999,999,999,999,999,999,999,999,0.6,145,0.7,92,0.9,-170,1.3,-152,1.5,-176,dash,16,
2234,1.6,0,1,3,1,999,999,999,999,999,999,999,999,0.6,143,0.7,90,1.3,-151,1.6,-132,999,999,dash,16,
2091,1.8,0,999,999,0,0.9,16,999,999,999,999,999,999,0.6,177,0.9,123,1.5,118,2,124,2.7,125,dash,18,
2094,1.8,0,999,999,0,0.9,14,999,999,999,999,999,999,0.6,174,0.9,130,1.3,114,2,122,2.5,124,dash,18,
2092,1.8,1,999,999,0,0.8,16,999,999,999,999,999,999,0.6,78,0.7,176,0.9,129,1.5,121,2,123,turn,,1
3079,1.8,-30,61.6,13,1,1,-27,999,999,999,999,999,999,1.3,56,2,66,9,11,10,9,12.2,6,turn,,-30
2909,1.8,2,58.6,25,0,1.1,9,999,999,999,999,999,999,0.6,124,0.8,76,0.9,174,1.2,121,1.3,154,turn,,2
4317,1.8,0,54.6,3,1,999,999,999,999,999,999,999,999,0.8,-175,1.3,-153,1.5,162,1.8,-179,10,41,dash,18,
107,1.8,0,54.1,30,1,0.7,-6,999,999,999,999,999,999,0.6,-90,0.9,-139,1,-49,11,2,999,999,dash,18,
110,1.8,0,54.1,30,1,0.8,-6,1,-44,999,999,999,999,0.6,-77,0.8,-133,11,2,999,999,999,999,dash,18,
671,1.8,0,54.1,-4,1,0.6,36,999,999,999,999,999,999,0.9,167,1.6,-174,3,168,11,9,999,999,dash,18,
4318,1.8,0,54.1,3,1,999,999,999,999,999,999,999,999,0.9,-178,1.2,-150,1.3,162,1.8,-179,10,41,dash,18,
980,1.8,26,51.9,21,0,0.6,-5,999,999,999,999,999,999,0.6,-178,0.7,-120,1,144,1.2,-162,1.3,-132,turn,,26
3494,1.8,0,38.1,-2,0,999,999,999,999,999,999,999,999,0.6,132,0.7,34,1,166,1.2,137,1.5,179,dash,18,
3493,1.8,3,38.1,0,0,999,999,999,999,999,999,999,999,0.6,41,1.2,170,1.3,144,1.6,-177,1.8,161,turn,,3
4734,1.8,-1,33.8,-18,0,0.7,22,999,999,999,999,999,999,0.6,-145,1.2,149,1.3,93,1.5,70,1.8,150,turn,,-1
4735,1.8,0,33.8,-17,0,0.8,21,999,999,999,999,999,999,0.6,-144,1.1,150,1.2,90,1.6,69,2,134,dash,18,
3788,1.8,3,22.6,3,1,0.7,38,0.8,-6,1.2,22,1.5,-4,0.8,-48,1,80,1.3,-29,1.8,16,2.2,1,turn,,3
5409,1.8,0,22.2,3,1,999,999,999,999,999,999,999,999,0.6,111,1,-178,1.3,157,1.8,-179,2,161,dash,18,
1441,1.8,0,20.7,-30,1,999,999,999,999,999,999,999,999,0.6,-114,0.9,-162,1.1,119,1.2,-36,999,999,dash,18,
1442,1.8,0,20.7,-30,1,999,999,999,999,999,999,999,999,0.6,-113,0.7,-163,0.9,2,1.1,119,1.2,-36,dash,18,
4057,1.8,0,20.7,27,0,0.6,17,1.2,11,999,999,999,999,0.6,-47,999,999,999,999,999,999,999,999,dash,18,
2469,1.8,0,19.7,-33,0,1,20,999,999,999,999,999,999,0.6,101,0.7,160,1.1,76,999,999,999,999,dash,18,
2469,1.8,1,19.7,-31,0,1,21,999,999,999,999,999,999,0.7,161,1.1,83,999,999,999,999,999,999,turn,,1
3196,1.8,0,19.5,-18,0,0.7,5,999,999,999,999,999,999,0.8,116,0.9,157,1.1,-159,1.3,175,1.5,150,dash,18,
1087,1.8,0,17.6,-21,0,999,999,999,999,999,999,999,999,1.3,174,1.8,-170,2.5,164,2.7,174,999,999,dash,18,
2230,1.8,0,2,-10,1,999,999,999,999,999,999,999,999,0.6,131,0.7,-93,1,-7,1.2,-153,1.6,160,dash,18,
2497,1.8,1,1.4,42,0,999,999,999,999,999,999,999,999,1.2,177,2.5,177,3,167,999,999,999,999,turn,,1
2497,1.8,1,1.3,43,0,999,999,999,999,999,999,999,999,1.2,177,2.5,176,3,166,999,999,999,999,turn,,1
2234,1.8,0,1.1,4,1,999,999,999,999,999,999,999,999,0.6,144,0.7,90,0.9,-174,1.3,-150,1.5,-177,dash,18,
4086,2,-23,999,999,0,999,999,999,999,999,999,999,999,0.6,-105,0.7,-53,1.1,-130,2.7,69,999,999,turn,,-23
2088,2,1,999,999,0,0.8,19,999,999,999,999,999,999,0.6,82,0.7,177,1,124,1.6,122,2.2,125,turn,,1
2907,2,0,59.1,25,0,1.2,6,999,999,999,999,999,999,0.6,124,0.7,-137,0.8,66,1.2,122,1.3,157,dash,20,
2906,2,1,59.1,26,0,1.2,8,999,999,999,999,999,999,0.6,125,0.7,-140,0.8,75,1,179,1.3,127,turn,,1
5295,2,-1,55.1,-6,1,0.7,3,999,999,999,999,999,999,0.6,-105,0.7,163,1.3,155,2,174,2.2,-171,turn,,-1
5297,2,0,55.1,-6,1,0.8,0,999,999,999,999,999,999,0.6,162,1.3,155,1.6,176,2,-169,2.5,-159,dash,20,
667,2,0,54.6,-4,1,0.7,25,999,999,999,999,999,999,1.2,167,2.2,-176,11,8,999,999,999,999,dash,20,
668,2,0,54.6,-4,1,0.7,25,999,999,999,999,999,999,1.1,166,1.8,-175,11,8,999,999,999,999,dash,20,
4315,2,0,54.6,3,1,999,999,999,999,999,999,999,999,0.9,-173,1.3,160,1.5,-153,1.8,-178,11,41,dash,20,
5298,2,0,54.6,-6,1,0.8,1,999,999,999,999,999,999,0.6,160,1.2,154,1.6,175,2.2,-172,2.5,166,dash,20,
665,2,2,54.6,-2,1,0.6,36,999,999,999,999,999,999,1.8,171,2.2,-174,11,10,999,999,999,999,turn,,2
106,2,0,54.1,30,1,0.8,-6,999,999,999,999,999,999,0.6,-79,0.9,-138,1.1,-49,11,2,999,999,dash,20,
4914,2,5,54.1,1,1,2.7,-5,999,999,999,999,999,999,0.6,-68,0.8,-126,1.2,-175,9,-2,10,-5,turn,,5
962,2,-1,53,17,0,0.9,0,999,999,999,999,999,999,0.6,-68,0.7,-121,1,148,1.2,-143,1.3,-171,turn,,-1
964,2,0,53,18,0,1,0,999,999,999,999,999,999,0.6,-113,0.7,-57,1,149,1.1,-138,1.2,-168,dash,20,
965,2,0,53,18,0,1,0,999,999,999,999,999,999,0.6,-114,0.7,-57,0.8,142,1.1,-137,1.2,-167,dash,20,
3487,2,1,38.5,1,0,999,999,999,999,999,999,999,999,0.7,28,1.2,172,1.5,127,1.6,151,2,-175,turn,,1
3490,2,0,38.1,0,0,999,999,999,999,999,999,999,999,0.6,33,0.7,147,1.1,172,1.3,147,1.5,-158,dash,20,
5403,2,0,22.4,4,1,999,999,999,999,999,999,999,999,0.6,107,0.7,174,1.3,162,2,161,2.5,-179,dash,20,
5402,2,1,22.4,5,1,999,999,999,999,999,999,999,999,0.6,107,0.8,173,1.3,163,2.2,165,3,-178,turn,,1
5405,2,1,22.4,4,1,999,999,999,999,999,999,999,999,0.6,104,0.8,178,1.3,158,1.8,161,2.5,179,turn,,1
5408,2,0,22.2,3,1,999,999,999,999,999,999,999,999,0.6,99,0.8,-178,1.2,154,1.8,159,2,179,dash,20,
4057,2,0,20.9,27,0,0.6,18,0.7,-37,1.2,10,999,999,0.6,76,999,999,999,999,999,999,999,999,dash,20,
1439,2,0,20.7,-30,1,999,999,999,999,999,999,999,999,0.6,-119,0.9,-160,1,-86,1.1,120,1.2,-33,dash,20,
4057,2,0,20.7,27,0,0.6,17,1.2,10,999,999,999,999,0.6,83,999,999,999,999,999,999,999,999,dash,20,
1453,2,-24,20.3,-30,1,999,999,999,999,999,999,999,999,0.6,-120,0.7,154,0.9,-163,1.1,126,1.2,-50,turn,,-24
2469,2,0,19.9,-30,0,1.1,20,999,999,999,999,999,999,0.6,105,0.7,157,1.1,76,999,999,999,999,dash,20,
2469,2,1,19.9,-30,0,1.1,20,999,999,999,999,999,999,0.6,98,0.7,155,1.1,75,999,999,999,999,turn,,1
3193,2,0,19.7,-18,0,1,4,999,999,999,999,999,999,0.7,106,0.8,-166,1.3,173,1.5,151,2,137,dash,20,
2223,2,0,2.3,-9,1,999,999,999,999,999,999,999,999,0.6,135,0.7,-77,0.9,175,1.1,-152,1.3,-5,dash,20,
5438,2,0,2.3,28,1,999,999,999,999,999,999,999,999,1,168,1.6,178,2.2,-171,999,999,999,999,dash,20,
2224,2,0,2.2,-11,1,999,999,999,999,999,999,999,999,0.6,12,0.7,144,1.1,-151,1.8,166,999,999,dash,20,
2234,2,0,1.4,4,1,999,999,999,999,999,999,999,999,0.6,137,0.7,-121,0.8,-177,1.2,-150,1.3,158,dash,20,
2234,2,0,1.4,4,1,999,999,999,999,999,999,999,999,0.6,137,0.8,-176,1.2,-151,1.5,-177,999,999,dash,20,
2028,2.2,-24,999,999,0,0.6,13,2,41,999,999,999,999,0.8,-128,1.3,45,999,999,999,999,999,999,turn,,-24
2082,2.2,0,999,999,0,0.9,17,999,999,999,999,999,999,0.6,-172,1.1,123,1.6,126,2.5,131,999,999,dash,22,
2086,2.2,0,999,999,0,0.9,17,999,999,999,999,999,999,0.6,-178,1,118,1.6,122,2.2,126,999,999,dash,22,
2079,2.2,1,999,999,0,0.8,19,999,999,999,999,999,999,0.6,-169,1.2,127,1.8,131,3,136,999,999,turn,,1
2080,2.2,1,999,999,0,0.8,19,999,999,999,999,999,999,0.6,-169,1.2,128,1.8,131,2.7,133,999,999,turn,,1
2085,2.2,1,999,999,0,0.8,21,999,999,999,999,999,999,0.6,-177,1,119,1.6,124,2.5,130,3,130,turn,,1
2901,2.2,0,59.1,26,0,1.3,6,999,999,999,999,999,999,0.7,135,0.8,60,0.9,177,1.2,125,1.5,160,dash,22,
2903,2.2,0,59.1,26,0,1.2,6,999,999,999,999,999,999,0.6,16,0.7,138,0.8,65,1.1,178,1.3,130,dash,22,
5291,2.2,0,55.1,-6,1,0.6,9,999,999,999,999,999,999,0.6,-106,0.9,162,1.5,157,2.2,172,3,-163,dash,22,
5292,2.2,0,55.1,-6,1,0.7,6,999,999,999,999,999,999,0.6,-106,0.7,158,1.2,152,2.2,172,2.7,168,dash,22,
4905,2.2,-2,54.6,4,1,1.1,-8,999,999,999,999,999,999,0.6,-128,1.6,-152,11,-1,999,999,999,999,turn,,-2
4902,2.2,-1,54.6,3,1,1.1,-6,999,999,999,999,999,999,0.7,-145,1.5,-176,1.6,-156,11,-2,999,999,turn,,-1
104,2.2,0,54.6,29,1,0.9,-6,999,999,999,999,999,999,0.7,-80,1.1,-139,1.2,-56,11,2,999,999,dash,22,
661,2.2,0,54.6,-2,1,0.6,31,999,999,999,999,999,999,2.2,172,2.7,-174,11,10,999,999,999,999,dash,22,
662,2.2,0,54.6,-2,1,0.7,24,999,999,999,999,999,999,1.8,172,2.5,-174,11,10,999,999,999,999,dash,22,
958,2.2,0,53,17,0,1,3,999,999,999,999,999,999,0.6,-66,0.7,-122,0.8,-174,0.9,145,1.1,-144,dash,22,
959,2.2,0,53,17,0,1,2,999,999,999,999,999,999,0.6,-66,0.7,-120,0.9,144,1.2,-144,1.5,-173,dash,22,
3484,2.2,0,38.5,1,0,999,999,999,999,999,999,999,999,0.6,32,0.9,157,1.3,172,1.5,129,1.6,150,dash,22,
3488,2.2,0,38.5,0,0,999,999,999,999,999,999,999,999,0.7,25,1.2,172,1.3,147,1.5,123,1.8,165,dash,22,
4729,2.2,-1,34.1,-19,0,0.7,30,999,999,999,999,999,999,0.6,109,0.7,-152,1.3,142,1.6,89,1.8,70,turn,,-1
4731,2.2,0,34.1,-18,0,0.8,24,999,999,999,999,999,999,0.6,-148,1.2,142,1.5,88,1.6,68,1.8,147,dash,22,
4753,2.2,-17,33.4,-27,0,0.8,20,999,999,999,999,999,999,0.6,-176,0.8,135,1.2,72,1.5,131,1.8,64,turn,,-17
5399,2.2,1,22.6,6,1,999,999,999,999,999,999,999,999,0.7,126,0.8,173,1.6,169,2.7,169,999,999,turn,,1
4057,2.2,0,21.1,26,0,0.6,20,0.7,-30,1.3,9,999,999,0.7,78,999,999,999,999,999,999,999,999,dash,22,
1435,2.2,0,20.9,-29,1,999,999,999,999,999,999,999,999,0.6,-109,0.7,-35,0.9,-155,1,116,1.1,1,dash,22,
